Date,Australia,Brazil,Canada,Germany,France,Hongkong,Japan,Malaysia,US,India,Close
2016-04-07,2.449,14.19,1.16,0.11,0.438,1.27,-0.058,4.04,1.7,7.45,10504.879883
2016-04-11,2.405,13.61,1.24,0.09,0.468,1.25,-0.088,4.05,1.73,7.42,10609.599609
2016-04-12,2.46,13.49,1.29,0.14,0.519,1.3,-0.097,4.03,1.79,7.42,10533.410156
2016-04-13,2.514,13.1,1.25,0.15,0.476,1.34,-0.088,4.02,1.77,7.44,10684.919922
2016-04-18,2.49,12.96,1.3,0.13,0.507,1.33,-0.117,4.05,1.78,7.42,10568.929688
2016-04-20,2.522,12.95,1.33,0.15,0.494,1.31,-0.134,4.05,1.85,7.44,10164.740234
2016-04-22,2.63,12.92,1.51,0.22,0.568,1.38,-0.123,4.05,1.89,7.46,10151.759766
2016-04-26,2.65,12.82,1.56,0.27,0.638,1.47,-0.102,4.09,1.94,7.47,10209.900391
2016-04-27,2.61,12.61,1.5,0.3,0.64,1.43,-0.067,4.07,1.87,7.46,10174.160156
2016-04-28,2.515,12.78,1.48,0.22,0.599,1.34,-0.082,4.08,1.84,7.44,10149.910156
2016-05-06,2.291,12.65,1.35,0.16,0.525,1.35,-0.117,4.08,1.79,7.44,10100.540039
2016-05-09,2.321,12.82,1.31,0.16,0.499,1.3,-0.107,4.08,1.77,7.43,9790.480469
2016-05-10,2.301,12.56,1.31,0.14,0.484,1.29,-0.096,4.08,1.77,7.43,9793.209961
2016-05-11,2.302,12.4,1.3,0.11,0.477,1.28,-0.1,4.07,1.73,7.43,9781.150391
2016-05-12,2.297,12.28,1.32,0.15,0.509,1.26,-0.11,4.05,1.75,7.42,9796.580078
2016-05-13,2.275,12.35,1.27,0.13,0.479,1.29,-0.11,4.03,1.71,7.45,9759.269531
2016-05-17,2.302,12.57,1.3,0.16,0.473,1.3,-0.109,4.0,1.76,7.45,9908.790039
2016-05-18,2.292,12.89,1.36,0.14,0.512,1.3,-0.097,3.99,1.87,7.47,9694.780273
2016-05-20,2.306,12.57,1.35,0.17,0.511,1.32,-0.102,4.02,1.85,7.48,9816.75
2016-05-24,2.281,12.82,1.37,0.17,0.506,1.28,-0.102,4.05,1.86,7.47,9821.700195
2016-05-25,2.31,12.93,1.38,0.18,0.479,1.31,-0.094,4.06,1.87,7.46,9784.599609
2016-05-27,2.261,13.12,1.35,0.13,0.476,1.29,-0.113,4.05,1.85,7.47,9813.629883
2016-05-31,2.306,13.05,1.31,0.18,0.485,1.33,-0.112,4.07,1.84,7.47,10159.929688
2016-06-01,2.296,13.01,1.3,0.13,0.475,1.32,-0.111,4.07,1.85,7.49,10209.139648
2016-06-02,2.272,12.82,1.25,0.16,0.462,1.32,-0.103,4.08,1.81,7.49,10274.030273
2016-06-03,2.237,12.58,1.18,0.11,0.423,1.29,-0.108,4.08,1.71,7.49,10344.910156
2016-06-06,2.162,12.42,1.24,0.08,0.454,1.2,-0.127,4.04,1.73,7.48,10363.080078
2016-06-07,2.199,12.48,1.22,0.09,0.412,1.25,-0.127,4.05,1.72,7.48,10347.839844
2016-06-08,2.158,12.41,1.2,0.05,0.421,1.2,-0.117,4.05,1.71,7.49,10316.820313
2016-06-14,2.055,12.77,1.12,-0.03,0.424,1.08,-0.172,4.05,1.62,7.52,9895.150391
2016-06-15,2.074,12.86,1.08,0.01,0.398,1.15,-0.197,4.06,1.6,7.52,10173.849609
2016-06-16,2.011,12.85,1.1,-0.02,0.4,1.09,-0.208,4.05,1.57,7.5,10115.120117
2016-06-17,2.081,12.77,1.12,0.0,0.425,1.14,-0.157,4.05,1.62,7.5,10182.530273
2016-06-20,2.147,12.74,1.2,0.06,0.432,1.17,-0.151,4.05,1.67,7.49,10221.849609
2016-06-21,2.166,12.65,1.25,0.06,0.416,1.17,-0.146,4.05,1.71,7.5,10131.860352
2016-06-23,2.259,12.44,1.3,0.07,0.455,1.22,-0.146,4.05,1.74,7.48,10255.269531
2016-06-24,2.016,12.43,1.17,-0.08,0.389,1.09,-0.201,4.06,1.57,7.47,10147.700195
2016-06-27,2.063,12.27,1.08,-0.11,0.308,1.06,-0.202,4.05,1.46,7.46,10377.570313
2016-06-28,1.996,12.14,1.07,-0.1,0.24,1.03,-0.233,4.01,1.46,7.45,10463.450195
2016-06-29,2.011,12.15,1.12,-0.11,0.218,1.0,-0.242,3.97,1.5,7.44,10460.969727
2016-06-30,1.989,12.19,1.06,-0.1,0.206,1.05,-0.237,3.95,1.49,7.45,10489.990234
2016-07-05,1.95,12.27,0.99,-0.16,0.138,0.98,-0.257,3.91,1.37,7.39,10602.769531
2016-07-08,1.89,12.1,0.96,-0.17,0.107,0.91,-0.293,3.9,1.37,7.38,10611.799805
2016-07-11,1.91,12.05,0.98,-0.19,0.128,0.89,-0.282,3.86,1.43,7.38,10594.820313
2016-07-12,1.953,12.13,1.06,-0.12,0.194,0.98,-0.287,3.86,1.53,7.34,10757.849609
2016-07-13,1.985,12.0,1.0,-0.04,0.145,0.99,-0.287,3.81,1.48,7.28,10853.55957
2016-07-14,1.966,11.97,1.05,-0.07,0.191,0.98,-0.266,3.69,1.53,7.29,10854.139648
2016-07-15,1.981,11.99,1.12,-0.03,0.232,1.0,-0.234,3.73,1.6,7.27,10823.209961
2016-07-19,1.93,12.0,1.08,-0.04,0.208,0.99,-0.233,3.72,1.56,7.28,10778.25
2016-07-20,1.93,11.82,1.12,-0.04,0.226,1.02,-0.242,3.73,1.59,7.27,10759.860352
2016-07-21,1.935,11.86,1.1,0.0,0.225,1.04,-0.234,3.78,1.57,7.26,10787.209961
2016-07-22,1.916,11.97,1.09,-0.01,0.214,1.04,-0.229,3.79,1.57,7.25,10709.070313
2016-07-25,1.923,11.98,1.1,-0.01,0.198,1.05,-0.242,3.8,1.58,7.25,10718.360352
2016-07-26,1.93,11.98,1.11,-0.05,0.201,1.0,-0.257,3.79,1.57,7.25,10852.209961
2016-07-27,1.963,11.95,1.07,-0.04,0.141,1.0,-0.297,3.76,1.52,7.25,10405.849609
2016-07-28,1.876,11.92,1.06,-0.08,0.139,0.95,-0.279,3.75,1.52,7.19,10396.30957
2016-07-29,1.885,11.83,1.03,-0.07,0.101,0.94,-0.178,3.74,1.46,7.16,10329.44043
2016-08-03,1.943,11.97,1.1,-0.05,0.192,0.97,-0.085,3.76,1.55,7.19,10281.25
2016-08-04,1.957,11.85,1.05,-0.05,0.131,0.97,-0.075,3.76,1.51,7.17,10366.5
2016-08-05,1.883,11.82,1.07,-0.09,0.157,0.93,-0.096,3.76,1.59,7.17,10342.280273
2016-08-08,1.967,11.87,1.06,-0.06,0.158,0.97,-0.049,3.76,1.59,7.17,10468.879883
2016-08-09,1.953,11.77,1.0,-0.07,0.14,0.97,-0.081,3.76,1.55,7.12,10564.780273
2016-08-10,1.882,11.82,0.99,-0.09,0.106,0.97,-0.106,3.76,1.5,7.1,10511.160156
2016-08-12,1.922,11.9,1.01,-0.1,0.115,0.93,-0.106,3.72,1.51,7.1,10528.099609
2016-08-16,1.893,11.85,1.06,-0.09,0.198,0.9,-0.094,3.69,1.57,7.1,10882.950195
2016-08-18,1.885,11.91,1.04,-0.06,0.136,0.92,-0.079,3.6,1.53,7.14,10879.200195
2016-08-19,1.876,11.79,1.08,-0.09,0.189,0.95,-0.084,3.59,1.58,7.1,10872.709961
2016-08-22,1.92,11.82,1.02,-0.05,0.14,1.0,-0.069,3.61,1.55,7.16,10731.400391
2016-08-23,1.864,11.98,1.02,-0.08,0.142,0.95,-0.089,3.6,1.55,7.16,10750.290039
2016-08-24,1.857,12.08,1.03,-0.09,0.145,0.94,-0.078,3.58,1.56,7.13,10760.44043
2016-08-25,1.87,12.0,1.06,-0.08,0.16,0.94,-0.084,3.6,1.58,7.12,10679.150391
2016-08-26,1.87,12.21,1.08,-0.08,0.148,0.96,-0.068,3.61,1.62,7.13,10693.75
2016-08-29,1.894,12.05,1.02,-0.06,0.161,0.97,-0.061,3.62,1.57,7.12,10724.400391
2016-08-30,1.853,12.19,1.02,-0.08,0.149,0.95,-0.068,3.63,1.57,7.11,10729.120117
2016-09-01,1.858,12.05,1.0,-0.05,0.179,0.99,-0.047,3.64,1.57,7.12,10669.509766
2016-09-02,1.868,12.06,1.06,-0.06,0.194,0.99,-0.027,3.61,1.6,7.12,10640.419922
2016-09-06,1.918,12.0,1.03,-0.06,0.116,0.97,-0.027,3.57,1.55,7.1,10861.5
2016-09-08,1.878,12.09,1.09,-0.11,0.164,0.89,-0.041,3.56,1.61,7.04,10851.19043
2016-09-09,1.982,12.28,1.15,-0.04,0.248,0.94,-0.02,3.57,1.67,7.06,10762.790039
2016-09-14,2.112,12.49,1.19,0.05,0.26,1.12,-0.021,3.61,1.7,7.08,10454.240234
2016-09-20,2.13,12.22,1.16,0.0,0.21,1.09,-0.06,3.64,1.69,7.07,10544.530273
2016-09-21,2.145,12.04,1.15,-0.02,0.233,1.09,-0.03,3.64,1.66,7.04,10583.400391
2016-09-23,2.014,11.87,1.04,-0.09,0.15,1.0,-0.054,3.6,1.62,6.97,10609.700195
2016-09-26,1.988,11.92,0.99,-0.1,0.126,0.97,-0.063,3.61,1.59,6.93,10392.700195
2016-09-27,1.987,11.76,0.96,-0.14,0.1,1.0,-0.079,3.61,1.56,6.93,10476.969727
2016-09-28,1.962,11.69,0.98,-0.14,0.093,0.98,-0.094,3.6,1.57,6.92,10467.160156
2016-09-29,1.988,11.74,0.95,-0.12,0.124,0.99,-0.089,3.6,1.56,7.01,10512.25
2016-09-30,1.926,11.63,1.0,-0.15,0.123,0.96,-0.084,3.61,1.6,6.96,10567.580078
2016-10-13,2.218,11.43,1.18,0.05,0.335,1.04,-0.062,3.82,1.75,6.83,10787.490234
2016-10-14,2.237,11.42,1.25,0.06,0.34,1.05,-0.056,3.83,1.8,6.85,10759.679688
2016-10-17,2.282,11.38,1.22,0.09,0.343,1.08,-0.055,3.82,1.77,6.84,10651.5
2016-10-18,2.306,11.33,1.2,0.06,0.324,1.05,-0.05,3.82,1.75,6.81,10797.019531
2016-10-19,2.274,11.17,1.2,0.03,0.309,1.05,-0.055,3.82,1.76,6.82,10757.919922
2016-10-20,2.263,11.09,1.17,0.03,0.283,1.05,-0.064,3.81,1.76,6.85,10784.330078
2016-10-24,2.215,11.07,1.14,-0.01,0.301,1.04,-0.055,3.74,1.77,6.86,10842.639648
2016-10-25,2.252,11.18,1.14,0.02,0.304,1.04,-0.064,3.73,1.77,6.87,10871.509766
2016-10-26,2.244,11.31,1.15,0.05,0.372,1.04,-0.064,3.7,1.79,6.87,10817.509766
2016-10-27,2.308,11.42,1.23,0.13,0.465,1.04,-0.054,3.7,1.85,6.89,10788.969727
2016-10-28,2.354,11.43,1.23,0.17,0.467,1.11,-0.045,3.74,1.86,6.89,10711.040039
2016-11-01,2.36,11.54,1.21,0.19,0.498,1.08,-0.048,3.73,1.83,6.91,10796.139648
2016-11-04,2.306,11.57,1.16,0.15,0.458,1.08,-0.059,3.74,1.79,6.84,10702.570313
2016-11-07,2.325,11.43,1.22,0.15,0.461,1.08,-0.048,3.74,1.83,6.83,10695.179688
2016-11-08,2.33,11.29,1.27,0.15,0.491,1.09,-0.063,3.75,1.88,6.8,10763.129883
2016-11-09,2.197,11.59,1.38,0.17,0.513,1.07,-0.073,3.78,2.07,6.67,10697.110352
2016-11-10,2.476,11.99,1.43,0.24,0.685,1.23,-0.043,3.89,2.15,6.66,10821.660156
2016-11-16,2.619,11.98,1.5,0.33,0.747,1.39,0.023,4.21,2.22,6.44,10968.080078
2016-11-17,2.544,12.08,1.55,0.28,0.741,1.31,0.013,4.35,2.29,6.42,10945.419922
2016-11-18,2.695,12.2,1.57,0.3,0.761,1.38,0.044,4.5,2.34,6.43,10889.110352
2016-11-21,2.661,11.92,1.57,0.28,0.76,1.37,0.033,4.51,2.33,6.3,10899.919922
2016-11-22,2.646,11.91,1.54,0.24,0.718,1.38,0.032,4.46,2.31,6.31,10985.599609
2016-11-25,2.737,12.2,1.57,0.24,0.79,1.46,0.039,4.45,2.36,6.23,11036.530273
2016-11-28,2.672,12.02,1.52,0.21,0.755,1.38,0.016,4.45,2.32,6.32,11068.870117
2016-11-29,2.679,11.9,1.51,0.2,0.719,1.37,0.016,4.49,2.3,6.32,11034.700195
2016-11-30,2.7,11.9,1.58,0.21,0.757,1.4,0.021,4.49,2.37,6.24,11012.19043
2016-12-01,2.758,12.25,1.66,0.31,0.813,1.48,0.029,4.49,2.45,6.21,11088.160156
2016-12-02,2.839,12.37,1.63,0.33,0.719,1.52,0.034,4.45,2.4,6.24,10912.629883
2016-12-05,2.772,12.06,1.62,0.31,0.791,1.55,0.024,4.41,2.39,6.22,10784.330078
2016-12-06,2.801,12.19,1.63,0.34,0.803,1.43,0.044,4.34,2.39,6.2,10779.769531
2016-12-07,2.775,11.94,1.59,0.35,0.76,1.45,0.029,4.29,2.34,6.41,10855.719727
2016-12-08,2.709,11.79,1.65,0.37,0.817,1.45,0.039,4.23,2.4,6.4,10812.299805
2016-12-09,2.794,11.9,1.73,0.38,0.817,1.45,0.05,4.21,2.47,6.44,10789.620117
2016-12-13,2.803,12.1,1.75,0.37,0.791,1.56,0.08,4.21,2.48,6.42,10332.280273
2016-12-14,2.771,12.14,1.78,0.33,0.734,1.72,0.055,4.21,2.54,6.4,10232.820313
2016-12-15,2.846,12.07,1.84,0.35,0.778,1.75,0.075,4.31,2.6,6.54,10256.110352
2016-12-16,2.81,12.04,1.83,0.31,0.776,1.87,0.076,4.39,2.6,6.5,10334.759766
2016-12-19,2.841,11.92,1.78,0.31,0.713,1.92,0.076,4.39,2.54,6.51,10283.160156
2016-12-20,2.826,11.78,1.81,0.27,0.726,2.11,0.066,4.38,2.57,6.48,10245.330078
2016-12-21,2.802,11.63,1.81,0.24,0.695,2.04,0.056,4.38,2.55,6.46,10313.570313
2016-12-22,2.812,11.49,1.82,0.25,0.742,2.07,0.051,4.38,2.55,6.52,10306.919922
2016-12-28,2.831,11.46,1.73,0.19,0.68,2.09,0.057,4.41,2.51,6.58,10187.160156
2016-12-29,2.758,11.42,1.72,0.17,0.649,2.0,0.042,4.4,2.49,6.52,10159.450195
2016-12-30,2.743,11.42,1.72,0.19,0.682,1.9,0.043,4.38,2.45,6.51,10177.139648
2017-01-04,2.773,11.43,1.71,0.27,0.813,1.89,0.064,4.38,2.46,6.36,10384.870117
2017-01-05,2.723,11.43,1.67,0.27,0.805,1.72,0.058,4.37,2.37,6.39,10371.469727
2017-01-06,2.664,11.4,1.73,0.25,0.84,1.69,0.053,4.37,2.42,6.39,10289.360352
2017-01-10,2.697,11.22,1.69,0.29,0.808,1.7,0.058,4.37,2.38,6.4,10306.339844
2017-01-11,2.714,11.28,1.68,0.36,0.781,1.73,0.059,4.38,2.38,6.39,10215.480469
2017-01-12,2.649,11.08,1.65,0.31,0.776,1.67,0.043,4.37,2.36,6.37,10131.230469
2017-01-13,2.675,11.07,1.71,0.32,0.812,1.74,0.049,4.39,2.4,6.42,10008.299805
2017-01-17,2.678,11.03,1.66,0.28,0.785,1.75,0.049,4.39,2.33,6.42,9826.790039
2017-01-18,2.666,11.09,1.7,0.32,0.821,1.76,0.054,4.39,2.42,6.45,9804.759766
2017-01-19,2.743,11.01,1.75,0.38,0.856,1.82,0.074,4.39,2.47,6.47,9768.570313
2017-01-20,2.767,10.96,1.74,0.4,0.915,1.86,0.065,4.36,2.48,6.46,9906.139648
2017-01-23,2.743,10.86,1.68,0.4,0.863,1.82,0.055,4.34,2.41,6.45,9976.19043
2017-01-24,2.678,10.83,1.75,0.38,0.894,1.78,0.045,4.29,2.47,6.44,9941.549805
2017-01-25,2.714,10.9,1.82,0.44,0.979,1.84,0.071,4.26,2.53,6.42,9977.959961
2017-02-03,2.779,10.61,1.77,0.44,1.081,1.94,0.102,4.21,2.49,6.41,10004.839844
2017-02-06,2.75,10.58,1.7,0.4,1.147,1.9,0.106,4.2,2.42,6.41,10078.730469
2017-02-07,2.682,10.48,1.69,0.36,1.102,1.86,0.102,4.19,2.4,6.43,10055.570313
2017-02-08,2.682,10.41,1.62,0.34,1.01,1.84,0.097,4.19,2.34,6.75,10130.120117
2017-02-10,2.683,10.35,1.69,0.33,1.051,1.78,0.086,4.19,2.41,6.81,10186.379883
2017-02-13,2.693,10.36,1.73,0.34,1.031,1.78,0.092,4.21,2.43,6.83,10270.830078
2017-02-14,2.727,10.38,1.76,0.33,1.053,1.8,0.098,4.19,2.47,6.88,10264.919922
2017-02-15,2.777,10.36,1.78,0.37,1.06,1.85,0.092,4.2,2.51,6.86,10177.25
2017-02-16,2.786,10.46,1.74,0.37,1.018,1.89,0.097,4.18,2.45,6.84,10253.959961
2017-02-17,2.794,10.43,1.7,0.3,1.041,1.89,0.093,4.17,2.42,6.85,10197.919922
2017-02-22,2.824,10.29,1.71,0.27,1.046,1.9,0.089,4.1,2.42,6.94,10444.379883
2017-02-23,2.775,10.18,1.67,0.27,0.979,1.85,0.081,4.09,2.38,6.92,10432.639648
2017-03-01,2.793,10.21,1.68,0.24,0.92,1.85,0.069,4.1,2.46,6.93,10418.620117
2017-03-02,2.778,10.4,1.7,0.28,0.933,1.9,0.078,4.14,2.49,6.83,10367.30957
2017-03-03,2.798,10.24,1.7,0.3,0.95,1.93,0.068,4.18,2.49,6.77,10397.049805
2017-03-06,2.797,10.26,1.7,0.33,0.97,1.88,0.069,4.18,2.49,6.87,10522.280273
2017-03-07,2.811,10.3,1.73,0.32,0.964,1.88,0.064,4.17,2.52,6.83,10552.139648
2017-03-08,2.856,10.43,1.78,0.34,1.033,1.87,0.069,4.18,2.57,6.86,10498.30957
2017-03-09,2.923,10.46,1.81,0.38,1.081,1.92,0.084,4.2,2.6,6.85,10421.05957
2017-03-10,2.97,10.28,1.81,0.44,1.129,1.95,0.085,4.25,2.58,6.9,10451.009766
2017-03-14,2.916,10.39,1.83,0.47,1.098,1.95,0.085,4.25,2.6,6.9,10531.730469
2017-03-15,2.912,10.29,1.76,0.43,1.043,1.94,0.09,4.25,2.51,6.83,10543.009766
2017-03-16,2.808,10.25,1.8,0.43,1.087,1.84,0.07,4.16,2.53,6.84,10624.419922
2017-03-17,2.854,10.27,1.76,0.47,1.106,1.86,0.071,4.15,2.5,6.86,10515.410156
2017-03-21,2.802,10.22,1.71,0.48,1.102,1.74,0.061,4.13,2.43,6.89,10586.620117
2017-03-22,2.75,10.33,1.68,0.41,1.05,1.67,0.056,4.13,2.4,6.81,10553.530273
2017-03-23,2.738,10.25,1.68,0.4,1.052,1.67,0.051,4.13,2.41,6.83,10583.040039
2017-03-24,2.747,10.16,1.63,0.42,0.993,1.7,0.061,4.13,2.4,6.83,10646.719727
2017-03-27,2.704,10.1,1.6,0.38,0.98,1.63,0.057,4.14,2.38,6.71,10581.919922
2017-03-29,2.72,10.12,1.59,0.38,0.926,1.64,0.052,4.14,2.39,6.75,10520.820313
2017-03-30,2.685,10.07,1.63,0.33,0.942,1.62,0.062,4.15,2.42,6.69,10348.269531
2017-03-31,2.691,10.11,1.63,0.34,0.963,1.62,0.067,4.16,2.4,6.66,10428.719727
2017-04-05,2.603,10.06,1.55,0.26,0.93,1.61,0.062,4.15,2.34,6.65,10627.129883
2017-04-06,2.577,10.13,1.55,0.26,0.904,1.58,0.058,4.15,2.34,6.77,10656.169922
2017-04-07,2.548,10.08,1.59,0.25,0.887,1.55,0.048,4.14,2.38,6.82,10669.480469
2017-04-10,2.573,9.95,1.6,0.21,0.932,1.58,0.048,4.14,2.37,6.87,10603.280273
2017-04-11,2.529,10.04,1.55,0.21,0.957,1.54,0.038,4.14,2.32,6.81,10655.790039
2017-04-12,2.499,10.06,1.52,0.21,0.924,1.49,0.018,4.14,2.28,6.78,10587.30957
2017-04-13,2.473,10.19,1.49,0.17,0.919,1.43,0.023,4.14,2.24,6.82,10654.089844
2017-04-18,2.488,10.09,1.44,0.18,0.897,1.45,0.013,4.15,2.18,6.86,10411.44043
2017-04-19,2.454,10.22,1.46,0.18,0.896,1.41,0.004,4.14,2.21,6.85,10348.410156
2017-04-20,2.504,10.18,1.48,0.24,0.856,1.4,0.014,4.14,2.24,6.88,10359.089844
2017-04-26,2.632,10.44,1.48,0.36,0.821,1.49,0.021,4.14,2.32,6.96,10204.839844
2017-04-27,2.612,10.4,1.57,0.35,0.766,1.48,0.021,4.14,2.3,6.94,10229.19043
2017-04-28,2.576,10.32,1.54,0.33,0.774,1.45,0.016,4.12,2.29,6.96,10234.650391
2017-05-02,2.605,10.23,1.51,0.33,0.75,1.5,0.022,4.09,2.29,6.99,10223.969727
2017-05-08,2.675,10.2,1.57,0.4,0.772,1.42,0.032,4.1,2.39,6.93,9833.169922
2017-05-09,2.686,10.17,1.61,0.44,0.796,1.46,0.038,4.1,2.42,6.94,9885.339844
2017-05-11,2.654,10.1,1.6,0.45,0.886,1.45,0.053,4.11,2.39,6.94,9776.450195
2017-05-12,2.635,10.08,1.57,0.41,0.843,1.43,0.046,4.11,2.33,6.91,9787.990234
2017-05-15,2.593,10.05,1.59,0.41,0.885,1.42,0.041,4.02,2.34,6.81,9845.599609
2017-05-16,2.588,10.1,1.57,0.43,0.888,1.4,0.047,3.99,2.33,6.84,10046.660156
2017-05-17,2.533,10.02,1.45,0.41,0.844,1.37,0.047,3.98,2.22,6.84,10030.110352
2017-05-18,2.505,11.73,1.44,0.34,0.804,1.35,0.048,3.98,2.23,6.84,9974.349609
2017-05-19,2.482,11.54,1.47,0.36,0.808,1.37,0.043,3.98,2.23,6.85,9970.959961
2017-05-23,2.453,11.39,1.5,0.41,0.84,1.35,0.049,3.98,2.29,6.79,9763.780273
2017-05-24,2.492,11.5,1.48,0.39,0.843,1.37,0.054,3.99,2.26,6.8,9812.459961
2017-05-25,2.448,10.93,1.46,0.36,0.795,1.33,0.054,3.99,2.25,6.79,9893.780273
2017-05-26,2.419,10.92,1.44,0.34,0.757,1.3,0.044,3.99,2.25,6.79,9859.230469
2017-05-31,2.396,10.74,1.41,0.3,0.731,1.3,0.05,4.0,2.21,6.66,9864.839844
2017-06-01,2.406,10.79,1.43,0.31,0.735,1.31,0.049,4.0,2.21,6.62,9730.330078
2017-06-02,2.422,10.88,1.4,0.29,0.708,1.31,0.047,4.0,2.15,6.62,9794.889648
2017-06-06,2.383,10.8,1.39,0.27,0.67,1.2,0.039,4.0,2.14,6.64,9915.919922
2017-06-07,2.395,10.83,1.41,0.25,0.683,1.18,0.04,4.0,2.18,6.56,10109.879883
2017-06-08,2.416,10.93,1.42,0.28,0.664,1.24,0.065,4.0,2.19,6.53,10148.719727
2017-06-09,2.413,10.9,1.42,0.25,0.646,1.3,0.05,4.0,2.21,6.5,10177.450195
2017-06-13,2.412,10.78,1.56,0.27,0.608,1.38,0.06,4.0,2.21,6.49,10224.820313
2017-06-14,2.415,10.65,1.49,0.26,0.584,1.37,0.06,4.01,2.15,6.47,10151.530273
2017-06-16,2.419,10.51,1.52,0.3,0.632,1.36,0.05,4.04,2.16,6.49,10191.240234
2017-06-19,2.42,10.38,1.54,0.28,0.627,1.35,0.051,4.04,2.19,6.47,10262.799805
2017-06-20,2.43,10.56,1.5,0.27,0.604,1.35,0.051,4.05,2.16,6.45,10288.530273
2017-06-21,2.404,10.63,1.49,0.25,0.607,1.35,0.055,4.05,2.16,6.43,10367.169922
2017-06-22,2.39,10.73,1.5,0.25,0.598,1.35,0.051,4.05,2.15,6.45,10265.200195
2017-06-23,2.385,10.84,1.48,0.26,0.609,1.27,0.051,4.05,2.15,6.46,10366.780273
2017-06-28,2.472,10.62,1.61,0.38,0.708,1.4,0.056,4.05,2.22,6.5,10451.570313
2017-06-29,2.52,10.69,1.7,0.4,0.809,1.47,0.057,4.06,2.27,6.51,10511.860352
2017-06-30,2.614,10.53,1.75,0.43,0.817,1.51,0.086,4.1,2.31,6.51,10529.610352
2017-07-06,2.6,10.5,1.83,0.5,0.929,1.57,0.098,4.08,2.37,6.54,10562.05957
2017-07-07,2.69,10.63,1.88,0.56,0.935,1.61,0.088,4.09,2.39,6.53,10563.719727
2017-07-10,2.701,10.53,1.88,0.55,0.906,1.62,0.093,4.11,2.38,6.47,10505.599609
2017-07-11,2.713,10.53,1.86,0.56,0.921,1.62,0.093,4.11,2.37,6.48,10467.709961
2017-07-12,2.684,10.31,1.88,0.59,0.87,1.62,0.088,4.11,2.33,6.46,10453.19043
2017-07-13,2.651,10.42,1.92,0.56,0.881,1.6,0.078,4.1,2.35,6.46,10466.099609
2017-07-18,2.711,10.15,1.86,0.56,0.823,1.55,0.068,4.09,2.27,6.46,10103.759766
2017-07-19,2.691,10.09,1.89,0.54,0.799,1.55,0.074,4.09,2.27,6.45,10295.570313
2017-07-20,2.706,10.14,1.88,0.55,0.784,1.54,0.074,4.09,2.27,6.45,10366.980469
2017-07-21,2.666,10.05,1.88,0.51,0.75,1.54,0.068,4.08,2.24,6.44,10364.820313
2017-07-24,2.647,10.07,1.92,0.49,0.747,1.52,0.069,4.08,2.26,6.41,10404.219727
2017-07-25,2.659,10.17,2.02,0.51,0.815,1.51,0.069,4.08,2.33,6.43,10353.209961
2017-07-26,2.697,10.11,1.96,0.55,0.812,1.55,0.08,4.09,2.29,6.45,10297.339844
2017-07-27,2.658,10.01,2.0,0.52,0.798,1.5,0.07,4.09,2.32,6.44,10395.19043
2017-07-28,2.653,10.05,2.03,0.57,0.808,1.52,0.074,4.09,2.3,6.46,10437.94043
2017-07-31,2.649,10.02,2.06,0.55,0.801,1.5,0.078,4.09,2.3,6.47,10505.040039
2017-08-01,2.684,10.03,1.96,0.53,0.746,1.53,0.075,4.09,2.26,6.44,10525.349609
2017-08-02,2.675,9.88,1.93,0.49,0.748,1.5,0.075,4.1,2.27,6.46,10469.339844
2017-08-03,2.636,9.86,1.89,0.49,0.721,1.53,0.07,4.1,2.24,6.43,10436.169922
2017-08-04,2.591,9.86,1.92,0.45,0.757,1.48,0.065,4.1,2.27,6.44,10361.230469
2017-08-08,2.598,9.97,1.94,0.45,0.76,1.53,0.07,4.1,2.29,6.46,10496.25
2017-08-09,2.614,10.04,1.91,0.43,0.717,1.55,0.06,4.1,2.24,6.47,10544.589844
2017-08-10,2.629,10.12,1.85,0.43,0.714,1.57,0.06,4.1,2.2,6.49,10480.639648
2017-08-14,2.591,10.06,1.88,0.42,0.703,1.53,0.056,4.1,2.22,6.52,10519.799805
2017-08-16,2.637,10.11,1.87,0.46,0.739,1.6,0.042,4.11,2.23,6.53,10600.780273
2017-08-18,2.593,10.13,1.87,0.4,0.708,1.55,0.043,4.09,2.19,6.51,10614.080078
2017-08-21,2.615,10.22,1.88,0.4,0.703,1.56,0.038,4.08,2.18,6.51,10689.769531
2017-08-22,2.62,10.15,1.92,0.41,0.7,1.59,0.043,4.08,2.22,6.54,10653.980469
2017-08-24,2.611,10.09,1.89,0.38,0.691,1.59,0.028,4.08,2.19,6.54,10552.959961
2017-08-29,2.603,10.1,1.83,0.32,0.658,1.5,0.009,4.06,2.13,6.53,10762.370117
2017-08-30,2.658,10.11,1.84,0.35,0.676,1.46,0.009,4.05,2.15,6.54,10813.929688
2017-09-05,2.655,9.9,1.86,0.38,0.649,1.47,0.009,4.05,2.07,6.5,10986.950195
2017-09-06,2.58,9.81,1.94,0.34,0.658,1.42,0.004,4.04,2.1,6.51,11024.589844
2017-09-08,2.561,9.74,1.99,0.31,0.625,1.39,-0.012,4.01,2.06,6.54,10970.769531
2017-09-11,2.586,9.81,2.02,0.33,0.631,1.45,-0.006,4.01,2.14,6.56,11053.730469
2017-09-12,2.623,9.87,2.05,0.36,0.697,1.49,0.015,4.03,2.17,6.56,11043.610352
2017-09-13,2.654,9.92,2.07,0.39,0.693,1.49,0.02,4.02,2.2,6.59,11091.490234
