Date,10years
2017-05-05,10.27 
2017-05-08,10.20 
2017-05-09,10.17 
2017-05-10,10.17 
2017-05-11,10.10 
2017-05-12,10.08 
2017-05-15,10.05 
2017-05-16,10.10 
2017-05-17,10.02 
2017-05-18,11.73 
2017-05-19,11.54 
2017-05-22,11.78 
2017-05-23,11.39 
2017-05-24,11.50 
2017-05-25,10.93 
2017-05-26,10.92 
2017-05-29,10.80 
2017-05-30,10.94 
2017-05-31,10.74 
2017-06-01,10.79 
2017-06-02,10.88 
2017-06-05,10.96 
2017-06-06,10.80 
2017-06-07,10.83 
2017-06-08,10.93 
2017-06-09,10.90 
2017-06-12,10.73 
2017-06-13,10.78 
2017-06-14,10.65 
2017-06-16,10.51 
2017-06-19,10.38 
2017-06-20,10.56 
2017-06-21,10.63 
2017-06-22,10.73 
2017-06-23,10.84 
2017-06-26,10.68 
2017-06-27,10.77 
2017-06-28,10.62 
2017-06-29,10.69 
2017-06-30,10.53 
2017-07-03,10.50 
2017-07-04,10.55 
2017-07-05,10.52 
2017-07-06,10.50 
2017-07-07,10.63 
2017-07-10,10.53 
2017-07-11,10.53 
2017-07-12,10.31 
2017-07-13,10.42 
2017-07-14,10.33 
2017-07-17,10.22 
2017-07-18,10.15 
2017-07-19,10.09 
2017-07-20,10.14 
2017-07-21,10.05 
2017-07-24,10.07 
2017-07-25,10.17 
2017-07-26,10.11 
2017-07-27,10.01 
2017-07-28,10.05 
2017-07-31,10.02 
2017-08-01,10.03 
2017-08-02,9.88 
2017-08-03,9.86 
2017-08-04,9.86 
2017-08-07,9.92 
2017-08-08,9.97 
2017-08-09,10.04 
2017-08-10,10.12 
2017-08-11,10.17 
2017-08-14,10.06 
2017-08-15,10.03 
2017-08-16,10.11 
2017-08-17,10.22 
2017-08-18,10.13 
2017-08-21,10.22 
2017-08-22,10.15 
2017-08-23,10.15 
2017-08-24,10.09 
2017-08-25,10.15 
2017-08-28,10.13 
2017-08-29,10.10 
2017-08-30,10.11 
2017-08-31,9.96 
2017-09-01,10.01 
2017-09-04,9.99 
2017-09-05,9.90 
2017-09-06,9.81 
2017-09-08,9.74 
2017-09-11,9.81 
2017-09-12,9.87 
2017-09-13,9.92 
2017-09-14,9.82 
2017-09-15,9.82 
2017-09-18,9.79 
2017-09-19,9.74 
2017-09-20,9.70 
2017-09-21,9.63 
2017-09-22,9.66 
2017-09-25,9.77 
2017-09-26,9.73 
2017-09-27,9.83 
2017-09-28,9.79 
2017-09-29,9.75 
2017-10-02,9.74 
2017-10-03,9.80 
2017-10-04,9.76 
2017-10-05,9.92 
2017-10-06,9.74 
2017-10-09,9.81 
2017-10-10,9.75 
2017-10-11,9.83 
2017-10-13,9.82 
2017-10-16,9.84 
2017-10-17,9.73 
2017-10-18,9.71 
2017-10-19,9.63 
2017-10-20,9.64 
2017-10-23,9.71 
2017-10-24,9.70 
2017-10-25,9.64 
2017-10-26,9.81 
2017-10-27,9.74 
2017-10-30,9.88 
2017-10-31,9.90 
2017-11-01,9.95 
2017-11-03,10.19 
2017-11-06,10.05 
2017-11-07,10.10 
2017-11-08,10.04 
2017-11-09,10.08 
2017-11-10,10.22 
2017-11-13,10.29 
2017-11-14,10.51 
2017-11-15,10.49 
2017-11-16,10.30 
2017-11-17,10.18 
2017-11-20,10.17 
2017-11-21,10.12 
2017-11-22,10.11 
2017-11-23,10.09 
2017-11-24,10.18 
2017-11-27,10.17 
2017-11-28,10.14 
2017-11-29,10.31 
2017-11-30,10.39 
2017-12-01,10.35 
2017-12-04,10.26 
2017-12-05,10.27 
2017-12-06,10.14 
2017-12-07,10.25 
2017-12-08,10.20 
2017-12-11,10.28 
2017-12-12,10.34 
2017-12-13,10.27 
2017-12-14,10.35 
2017-12-15,10.41 
2017-12-18,10.52 
2017-12-19,10.57 
2017-12-20,10.49 
2017-12-21,10.38 
2017-12-22,10.39 
2017-12-26,10.29 
2017-12-27,10.37 
2017-12-28,10.27 
2017-12-29,10.21 
2018-01-02,10.08 
2018-01-03,10.04 
2018-01-04,10.05 
2018-01-05,10.09 
2018-01-08,10.02 
2018-01-09,10.03 
2018-01-10,9.99 
2018-01-11,9.92 
2018-01-12,9.85 
2018-01-15,9.92 
2018-01-16,9.92 
2018-01-17,9.92 
2018-01-18,9.84 
2018-01-19,9.90 
2018-01-22,9.92 
2018-01-23,10.02 
2018-01-24,9.74 
2018-01-25,9.85 
2018-01-26,9.71 
2018-01-29,9.78 
2018-01-30,9.79 
2018-01-31,9.72 
2018-02-01,9.69 
2018-02-02,9.83 
2018-02-05,9.87 
2018-02-06,9.79 
2018-02-07,9.77 
2018-02-08,9.87 
2018-02-09,9.96 
2018-02-12,9.96 
2018-02-14,9.91 
2018-02-15,9.90 
2018-02-16,9.85 
2018-02-19,9.86 
2018-02-20,9.84 
2018-02-21,9.88 
2018-02-22,9.83 
2018-02-23,9.75 
2018-02-26,9.60 
2018-02-27,9.65 
2018-02-28,9.62 
2018-03-01,9.62 
2018-03-02,9.57 
2018-03-05,9.47 
2018-03-06,9.49 
2018-03-07,9.55 
2018-03-08,9.58 
2018-03-09,9.61 
2018-03-12,9.59 
2018-03-13,9.49 
2018-03-14,9.49 
2018-03-15,9.50 
2018-03-16,9.45 
2018-03-19,9.49 
2018-03-20,9.54 
2018-03-21,9.49 
2018-03-22,9.46 
2018-03-23,9.54 
2018-03-26,9.49 
2018-03-27,9.52 
2018-03-28,9.53 
2018-03-29,9.46 
2018-04-02,9.51 
2018-04-03,9.59 
2018-04-04,9.61 
2018-04-05,9.58 
2018-04-06,9.63 
2018-04-09,9.74 
2018-04-10,9.70 
2018-04-11,9.63 
2018-04-12,9.65 
2018-04-13,9.71 
2018-04-16,9.73 
2018-04-17,9.67 
2018-04-18,9.58 
2018-04-19,9.59 
2018-04-20,9.62 
2018-04-23,9.72 
2018-04-24,9.77 
2018-04-25,9.81 
2018-04-26,9.70 
2018-04-27,9.61 
2018-04-30,9.67 
2018-05-02,9.72 
2018-05-03,9.69 
2018-05-04,9.70 
2018-05-07,9.79 
2018-05-08,9.90 
2018-05-09,10.08 
2018-05-10,9.85 
2018-05-11,9.95 
2018-05-14,10.01 
2018-05-15,10.05 
2018-05-16,10.05 
2018-05-17,10.12 
2018-05-18,10.40 
2018-05-21,10.42 
2018-05-22,10.56 
2018-05-23,10.62 
2018-05-24,10.69 
2018-05-25,10.96 
2018-05-28,11.03 
2018-05-29,11.26 
2018-05-30,11.22 
2018-06-01,11.27 
2018-06-04,11.25 
2018-06-05,11.53 
2018-06-06,12.28 
2018-06-07,11.94 
2018-06-08,11.65 
2018-06-11,11.65 
2018-06-12,11.62 
2018-06-13,11.72 
2018-06-14,12.24 
2018-06-15,12.09 
2018-06-18,11.98 
2018-06-19,11.74 
2018-06-20,11.77 
2018-06-21,12.11 
2018-06-22,12.03 
2018-06-25,11.84 
2018-06-26,11.81 
2018-06-27,11.82 
2018-06-28,11.75 
2018-06-29,11.62 
2018-07-02,11.33 
2018-07-03,11.40 
2018-07-04,11.32 
2018-07-05,11.42 
2018-07-06,11.24 
2018-07-09,
2018-07-10,11.18 
2018-07-11,11.20 
2018-07-12,11.37 
2018-07-13,11.35 
2018-07-16,11.40 
2018-07-17,11.32 
2018-07-18,11.31 
2018-07-19,11.07 
2018-07-20,10.95 
2018-07-23,11.02 
2018-07-24,11.02 
2018-07-25,10.87 
2018-07-26,11.01 
2018-07-27,10.98 
2018-07-30,11.02 
2018-07-31,11.09 
2018-08-01,11.20 
2018-08-02,11.22 
2018-08-03,11.05 
2018-08-06,11.03 
2018-08-07,11.14 
2018-08-08,11.33 
2018-08-09,11.48 
2018-08-10,11.76 
2018-08-13,11.75 
2018-08-14,11.61 
2018-08-15,11.54 
2018-08-16,11.64 
2018-08-17,11.77 
2018-08-20,11.87 
2018-08-21,12.34 
2018-08-22,12.03 
2018-08-23,12.18 
2018-08-24,12.01 
2018-08-27,11.93 
2018-08-28,12.04 
2018-08-29,12.05 
2018-08-30,12.34 
2018-08-31,12.19 
2018-09-03,12.33 
2018-09-04,12.53 
2018-09-05,12.55 
2018-09-06,12.20 
2018-09-10,12.26 
2018-09-11,12.49 
2018-09-12,12.44 
2018-09-13,12.53 
2018-09-14,12.33 
2018-09-17,12.24 
2018-09-18,12.24 
2018-09-19,12.07 
2018-09-20,11.98 
2018-09-21,11.70 
2018-09-24,11.76 
2018-09-25,11.74 
2018-09-26,11.61 
2018-09-27,11.49 
2018-09-28,11.64 
2018-10-01,11.51 
2018-10-02,11.47 
2018-10-03,11.38 
2018-10-04,11.28 
2018-10-05,11.37 
2018-10-08,10.88 
2018-10-09,10.75 
2018-10-10,10.86 
2018-10-11,10.86 
2018-10-15,10.62 
2018-10-16,10.34 
2018-10-17,10.26 
2018-10-18,10.48 
2018-10-19,10.33 
2018-10-22,10.21 
2018-10-23,10.27 
2018-10-24,10.51 
2018-10-25,10.54 
2018-10-26,10.25 
2018-10-29,10.40 
2018-10-30,10.16 
2018-10-31,10.24 
2018-11-01,10.14 
2018-11-05,10.14 
2018-11-06,10.29 
2018-11-07,10.28 
2018-11-08,10.50 
2018-11-09,10.40 
2018-11-12,10.48 
2018-11-13,10.60 
2018-11-14,10.45 
2018-11-16,10.15 
2018-11-19,10.15 
2018-11-20,10.16 
2018-11-21,10.09 
2018-11-22,10.01 
2018-11-23,9.89 
2018-11-26,10.20 
2018-11-27,10.12 
2018-11-28,10.11 
2018-11-29,10.03 
2018-11-30,9.93 
2018-12-03,10.00 
2018-12-04,10.09 
2018-12-05,10.13 
2018-12-06,10.04 
2018-12-07,10.05 
2018-12-10,10.22 
2018-12-11,10.15 
2018-12-12,10.04 
2018-12-13,9.83 
2018-12-14,9.68 
2018-12-17,9.66 
2018-12-18,9.74 
2018-12-19,9.59 
2018-12-20,9.45 
2018-12-21,9.46 
2018-12-24,9.37 
2018-12-26,9.37 
2018-12-27,9.34 
2018-12-28,9.32 
2018-12-31,9.24 
2019-01-02,9.25 
2019-01-03,9.18 
2019-01-04,9.12 
2019-01-07,9.18 
2019-01-08,9.14 
2019-01-09,9.10 
2019-01-10,9.21 
2019-01-11,9.22 
2019-01-14,9.14 
2019-01-15,9.21 
2019-01-16,9.25 
2019-01-17,9.21 
2019-01-18,9.10 
2019-01-21,9.04 
2019-01-22,9.13 
2019-01-23,8.97 
2019-01-24,9.11 
2019-01-25,9.07 
2019-01-28,9.13 
2019-01-29,9.04 
2019-01-30,9.06 
2019-01-31,8.87 
2019-02-01,8.71 
2019-02-04,8.75 
2019-02-05,8.81 
2019-02-06,8.93 
2019-02-07,8.98 
2019-02-08,9.05 
2019-02-11,9.05 
2019-02-12,8.96 
2019-02-13,8.94 
2019-02-14,8.80 
2019-02-15,8.77 
2019-02-18,8.91 
2019-02-19,8.81 
2019-02-20,8.97 
2019-02-21,9.00 
2019-02-22,8.93 
2019-02-25,8.99 
2019-02-26,9.01 
2019-02-27,8.97 
2019-02-28,9.02 
2019-03-01,9.09 
2019-03-06,9.12 
2019-03-07,9.07 
2019-03-08,9.02 
2019-03-11,8.90 
2019-03-12,8.82 
2019-03-13,8.75 
2019-03-14,8.85 
2019-03-15,8.83 
2019-03-18,8.79 
2019-03-19,8.79 
2019-03-20,8.72 
2019-03-21,8.76 
2019-03-22,9.14 
2019-03-25,9.02 
2019-03-26,9.06 
2019-03-27,9.36 
2019-03-28,8.92 
2019-03-29,8.99 
2019-04-01,8.87 
2019-04-02,8.91 
2019-04-03,9.01 
2019-04-04,8.93 
2019-04-05,8.94 
2019-04-08,8.98 
2019-04-09,8.99 
2019-04-10,8.92 
2019-04-11,8.93 
2019-04-12,8.98 
2019-04-15,8.91 
2019-04-16,8.98 
2019-04-17,9.01 
2019-04-18,8.96 
2019-04-22,8.98 
2019-04-23,8.88 
2019-04-24,9.05 
2019-04-25,8.98 
2019-04-26,8.97 
2019-04-29,9.01 
2019-04-30,8.97 
2019-05-02,8.99 
2019-05-03,8.90 
2019-05-06,8.91 
2019-05-07,8.88 
2019-05-08,8.83 
2019-05-09,8.81 
2019-05-10,8.79 
2019-05-13,8.90 
2019-05-14,8.81 
2019-05-15,8.90 
2019-05-16,8.99 
2019-05-17,9.10 
2019-05-20,9.01 
2019-05-21,8.81 
2019-05-22,8.86 
2019-05-23,8.83 
2019-05-24,8.87 
2019-05-27,8.80 
2019-05-28,8.65 
2019-05-29,8.51 
2019-05-30,8.44 
2019-05-31,8.47 
2019-06-03,8.26 
2019-06-04,8.22 
2019-06-05,8.30 
2019-06-06,8.24 
2019-06-07,8.18 
2019-06-10,8.18 
2019-06-11,8.00 
2019-06-12,8.03 
2019-06-13,7.88 
2019-06-14,7.91 
2019-06-17,7.95 
2019-06-18,7.97 
2019-06-19,7.84 
2019-06-21,7.68 
2019-06-24,7.69 
2019-06-25,7.72 
2019-06-26,7.63 
2019-06-27,7.59 
2019-06-28,7.48 
2019-07-01,7.31 
2019-07-02,7.35 
2019-07-03,7.34 
2019-07-04,7.30 
2019-07-05,7.40 
2019-07-08,7.30 
2019-07-09,
2019-07-10,7.22 
2019-07-11,7.20 
2019-07-12,7.28 
2019-07-15,7.26 
2019-07-16,7.34 
2019-07-17,7.32 
2019-07-18,7.28 
2019-07-19,7.33 
2019-07-22,7.29 
2019-07-23,7.23 
2019-07-24,7.19 
2019-07-25,7.26 
2019-07-26,7.23 
2019-07-29,7.22 
2019-07-30,7.21 
2019-07-31,7.25 
2019-08-01,7.28 
2019-08-02,7.25 
2019-08-05,7.38 
2019-08-06,7.27 
2019-08-07,7.19 
2019-08-08,7.15 
2019-08-09,7.17 
2019-08-12,7.21 
2019-08-13,7.21 
2019-08-14,7.26 
2019-08-15,7.25 
2019-08-16,7.18 
2019-08-19,7.28 
2019-08-20,7.31 
2019-08-21,7.22 
2019-08-22,7.22 
2019-08-23,7.26 
2019-08-26,7.39 
2019-08-27,7.42 
2019-08-28,7.59 
2019-08-29,7.54 
2019-08-30,7.44 
2019-09-02,7.44 
2019-09-03,7.37 
2019-09-04,7.30 
2019-09-05,7.32 
2019-09-06,7.33 
2019-09-09,7.35 
2019-09-10,7.33 
2019-09-11,7.33 
2019-09-12,7.31 
2019-09-13,7.42 
2019-09-16,7.30 
2019-09-17,7.19 
2019-09-18,7.17 
2019-09-19,7.19 
2019-09-20,7.07 
2019-09-23,7.13 
2019-09-24,7.16 
2019-09-25,7.09 
2019-09-26,7.06 
2019-09-27,7.05 
2019-09-30,7.05 
2019-10-01,7.00 
2019-10-02,7.05 
2019-10-03,6.98 
2019-10-04,6.97 
2019-10-07,7.02 
2019-10-08,6.99 
2019-10-09,6.92 
2019-10-10,6.83 
2019-10-11,6.70 
2019-10-14,6.68 
2019-10-15,6.75 
2019-10-16,6.64 
2019-10-17,6.57 
2019-10-18,6.57 
2019-10-21,6.56 
2019-10-22,6.60 
2019-10-23,6.57 
2019-10-24,6.56 
2019-10-25,6.55 
2019-10-28,6.50 
2019-10-29,6.51 
2019-10-30,6.54 
2019-10-31,6.44 
2019-11-01,6.41 
2019-11-04,6.39 
2019-11-05,6.43 
2019-11-06,6.49 
2019-11-07,6.64 
2019-11-08,6.68 
2019-11-11,6.64 
2019-11-12,6.70 
2019-11-13,6.71 
2019-11-14,6.69 
2019-11-18,6.69 
2019-11-19,6.79 
2019-11-20,6.76 
2019-11-21,6.87 
2019-11-22,6.83 
2019-11-25,6.85 
2019-11-26,7.02 
2019-11-27,7.03 
2019-11-28,6.95 
2019-11-29,6.89 
2019-12-02,6.91 
2019-12-03,6.86 
2019-12-04,6.82 
2019-12-05,6.82 
2019-12-06,6.79 
2019-12-09,6.78 
2019-12-10,6.81 
2019-12-11,6.78 
2019-12-12,6.76 
2019-12-13,6.77 
2019-12-16,6.88 
2019-12-17,6.97 
2019-12-18,6.91 
2019-12-19,7.07 
2019-12-20,7.07 
2019-12-23,6.97 
2019-12-24,6.94 
2019-12-26,6.85 
2019-12-27,6.90 
2019-12-30,6.81 
2019-12-31,6.76 
2020-01-02,6.73 
2020-01-03,6.76 
2020-01-06,6.83 
2020-01-07,6.82 
2020-01-08,6.77 
2020-01-09,6.78 
2020-01-10,6.77 
2020-01-13,6.87 
2020-01-14,6.80 
2020-01-15,6.77 
2020-01-16,6.87 
2020-01-17,6.85 
2020-01-20,6.84 
2020-01-21,6.78 
2020-01-22,6.75 
2020-01-23,6.73 
2020-01-24,6.73 
2020-01-27,6.73 
2020-01-28,6.72 
2020-01-29,6.66 
2020-01-30,6.74 
2020-01-31,6.70 
2020-02-03,6.62 
2020-02-04,6.59 
2020-02-05,6.56 
2020-02-06,6.50 
2020-02-07,6.61 
2020-02-10,6.56 
2020-02-11,6.49 
2020-02-12,6.51 
2020-02-13,6.55 
2020-02-14,6.45 
2020-02-17,6.46 
2020-02-18,6.49 
2020-02-19,6.49 
2020-02-20,6.58 
2020-02-21,6.57 
2020-02-26,6.74 
2020-02-27,6.69 
2020-02-28,6.78 
2020-03-02,6.57 
2020-03-03,6.53 
2020-03-04,6.54 
2020-03-05,6.74 
2020-03-06,6.76 
2020-03-09,6.72 
2020-03-10,7.13 
2020-03-11,7.06 
2020-03-12,8.98 
2020-03-13,8.01 
2020-03-16,8.32 
2020-03-17,7.55 
2020-03-18,8.84 
2020-03-19,9.01 
2020-03-20,9.11 
2020-03-23,9.84 
2020-03-24,9.50 
2020-03-25,8.50 
2020-03-26,7.97 
2020-03-27,7.86 
2020-03-30,7.85 
2020-03-31,7.65 
2020-04-01,7.96 
2020-04-02,7.91 
2020-04-03,8.22 
2020-04-06,7.91 
2020-04-07,7.97 
2020-04-08,7.89 
2020-04-09,7.64 
2020-04-13,7.62 
2020-04-14,7.47 
2020-04-15,7.34 
2020-04-16,7.10 
2020-04-17,7.03 
2020-04-20,6.96 
2020-04-22,6.93 
2020-04-23,7.19 
2020-04-24,7.28 
2020-04-27,8.49 
2020-04-28,7.72 
2020-04-29,7.50 
2020-04-30,7.58 
2020-05-04,7.70 
2020-05-05,7.64 
2020-05-06,7.67 
2020-05-07,7.78 
2020-05-08,7.66 
2020-05-11,7.76 
2020-05-12,8.13 
2020-05-13,8.16 
2020-05-14,8.13 
2020-05-15,7.99 
2020-05-18,7.82 
2020-05-19,7.78 
2020-05-20,7.72 
2020-05-21,7.47 
2020-05-22,7.40 
2020-05-25,7.10 
2020-05-26,7.04 
2020-05-27,7.04 
2020-05-28,7.03 
2020-05-29,6.96 
2020-06-01,6.97 
2020-06-02,6.81 
2020-06-03,6.70 
2020-06-04,6.80 
2020-06-05,6.82 
2020-06-08,6.77 
2020-06-09,6.78 
2020-06-10,6.67 
2020-06-12,6.67 
2020-06-15,6.70 
2020-06-16,6.81 
2020-06-17,6.67 
2020-06-18,6.87 
2020-06-19,6.86 
2020-06-22,6.91 
2020-06-23,6.91 
2020-06-24,6.86 
2020-06-25,6.86 
2020-06-26,6.89 
2020-06-29,6.78 
2020-06-30,6.71 
2020-07-01,6.61 
2020-07-02,6.63 
2020-07-03,6.50 
2020-07-06,6.39 
2020-07-07,6.56 
2020-07-08,6.50 
2020-07-09,6.42 
2020-07-10,6.42 
2020-07-13,6.48 
2020-07-14,6.50 
2020-07-15,6.49 
2020-07-16,6.52 
2020-07-17,6.38 
2020-07-20,6.25 
2020-07-21,6.31 
2020-07-22,6.32 
2020-07-23,6.65 
2020-07-24,6.55 
2020-07-27,6.49 
2020-07-28,6.56 
2020-07-29,6.51 
2020-07-30,6.35 
2020-07-31,6.30 
2020-08-03,6.29 
2020-08-04,6.38 
2020-08-05,6.48 
2020-08-06,6.43 
2020-08-07,6.52 
2020-08-10,6.56 
2020-08-11,6.66 
2020-08-12,6.93 
2020-08-13,7.03 
2020-08-14,7.04 
2020-08-17,7.16 
2020-08-18,6.86 
2020-08-19,6.99 
2020-08-20,6.95 
2020-08-21,6.92 
2020-08-24,6.85 
2020-08-25,6.88 
2020-08-26,7.07 
2020-08-27,6.35 
2020-08-28,6.36 
2020-08-31,6.92 
2020-09-01,6.82 
2020-09-02,6.89 
2020-09-03,6.84 
2020-09-04,6.74 
2020-09-08,6.88 
2020-09-09,6.84 
2020-09-10,7.06 
2020-09-11,7.14 
2020-09-14,7.02 
2020-09-15,7.06 
2020-09-16,7.20 
2020-09-17,7.08 
2020-09-18,7.29 
2020-09-21,7.42 
2020-09-22,7.25 
2020-09-23,7.29 
2020-09-24,7.17 
2020-09-25,7.12 
2020-09-28,7.08 
2020-09-29,7.54 
2020-09-30,7.34 
2020-10-01,7.47 
2020-10-02,7.48 
2020-10-05,7.35 
2020-10-06,7.48 
2020-10-07,7.61 
2020-10-08,7.72 
2020-10-09,7.69 
2020-10-13,7.52 
2020-10-14,7.53 
2020-10-15,7.67 
2020-10-16,7.68 
2020-10-19,7.51 
2020-10-20,7.39 
2020-10-21,7.48 
2020-10-22,7.56 
2020-10-23,7.60 
2020-10-26,7.59 
2020-10-27,7.57 
2020-10-28,7.48 
2020-10-29,7.49 
2020-10-30,7.61 
2020-11-03,7.69 
2020-11-04,7.56 
2020-11-05,7.49 
2020-11-06,7.34 
2020-11-09,7.16 
2020-11-10,7.24 
2020-11-11,7.52 
2020-11-12,7.61 
2020-11-13,7.47 
2020-11-16,7.48 
2020-11-17,7.46 
2020-11-18,7.60 
2020-11-19,7.66 
2020-11-20,7.79 
2020-11-23,7.86 
2020-11-24,7.77 
2020-11-25,7.72 
2020-11-26,7.67 
2020-11-27,7.57 
2020-11-30,7.62 
2020-12-01,7.42 
2020-12-02,7.30 
2020-12-03,7.14 
2020-12-04,7.06 
2020-12-07,7.05 
2020-12-08,7.40 
2020-12-09,7.44 
2020-12-10,7.41 
2020-12-11,7.33 
2020-12-14,7.35 
2020-12-15,7.26 
2020-12-16,7.28 
2020-12-17,7.28 
2020-12-18,7.23 
2020-12-21,7.17 
2020-12-22,7.16 
2020-12-23,7.09 
2020-12-24,7.10 
2020-12-28,7.14 
2020-12-29,6.95 
2020-12-30,6.90 
2020-12-31,6.90 
2021-01-04,6.88 
2021-01-05,6.84 
2021-01-06,7.04 
2021-01-07,7.27 
2021-01-08,7.40 
2021-01-11,7.64 
2021-01-12,7.67 
2021-01-13,7.69 
2021-01-14,7.65 
2021-01-15,7.51 
2021-01-18,7.46 
2021-01-19,7.52 
2021-01-20,7.58 
2021-01-21,7.82 
2021-01-22,8.06 
2021-01-25,8.02 
2021-01-26,7.76 
2021-01-27,7.72 
2021-01-28,7.64 
2021-01-29,7.58 
2021-02-01,7.47 
2021-02-02,7.59 
2021-02-03,7.32 
2021-02-04,7.41 
2021-02-05,7.50 
2021-02-08,7.50 
2021-02-09,7.63 
2021-02-10,7.78 
2021-02-11,7.62 
2021-02-12,7.71 
2021-02-17,7.71 
2021-02-18,7.74 
2021-02-19,7.74 
2021-02-22,8.03 
2021-02-23,8.03 
2021-02-24,8.12 
2021-02-25,8.14 
2021-02-26,8.19 
2021-03-01,8.30 
2021-03-02,
2021-03-03,8.65 
2021-03-04,8.54 
2021-03-05,8.22 
2021-03-08,8.05 
2021-03-09,8.28 
2021-03-10,8.29 
2021-03-11,8.16 
2021-03-12,8.34 
2021-03-15,8.65 
2021-03-16,8.58 
2021-03-17,8.62 
2021-03-18,8.45 
2021-03-19,8.69 
2021-03-22,8.85 
2021-03-23,8.58 
2021-03-24,9.27 
2021-03-25,8.98 
2021-03-26,9.23 
2021-03-29,9.36 
2021-03-30,8.88 
2021-03-31,8.89 
2021-04-01,9.34 
2021-04-05,9.33 
2021-04-06,9.41 
2021-04-07,9.62 
2021-04-08,9.17 
2021-04-09,9.15 
2021-04-12,9.16 
2021-04-13,9.18 
2021-04-14,9.59 
2021-04-15,9.10 
2021-04-16,9.12 
2021-04-19,9.17 
2021-04-20,9.33 
2021-04-22,9.33 
2021-04-23,9.07 
2021-04-26,9.15 
2021-04-27,9.10 
2021-04-28,9.08 
2021-04-29,9.08 
2021-04-30,9.13 
2021-05-03,9.22 
2021-05-04,9.35 
2021-05-05,9.26 
2021-05-06,9.33 
2021-05-07,9.23 
2021-05-10,9.30 
2021-05-11,9.26 
2021-05-12,9.45 
2021-05-13,9.43 
2021-05-14,9.44 
2021-05-17,9.38 
2021-05-18,9.48 
2021-05-19,9.55 
2021-05-20,9.48 
2021-05-21,9.46 
2021-05-24,9.50 
2021-05-25,9.40 
2021-05-26,9.41 
2021-05-27,9.20 
2021-05-28,8.87 
2021-05-31,8.77 
2021-06-01,8.71 
2021-06-02,9.18 
2021-06-04,8.93 
2021-06-07,9.01 
2021-06-08,9.01 
2021-06-09,9.04 
2021-06-10,9.04 
2021-06-11,9.20 
2021-06-14,9.24 
2021-06-15,9.19 
2021-06-16,9.04 
2021-06-17,8.78 
2021-06-18,9.05 
2021-06-21,9.33 
2021-06-22,9.33 
2021-06-23,9.28 
2021-06-24,9.17 
2021-06-25,9.20 
2021-06-28,9.11 
2021-06-29,9.04 
2021-06-30,9.12 
2021-07-01,9.21 
2021-07-02,
2021-07-05,9.28 
2021-07-06,9.38 
2021-07-07,9.31 
2021-07-08,9.32 
2021-07-09,
2021-07-12,8.91 
2021-07-13,9.10 
2021-07-14,9.25 
2021-07-15,8.96 
2021-07-16,8.83 
2021-07-19,9.24 
2021-07-20,9.21 
2021-07-21,9.25 
2021-07-22,9.21 
2021-07-23,
2021-07-26,9.27 
2021-07-27,9.34 
2021-07-28,9.33 
2021-07-29,9.34 
2021-07-30,9.12 
2021-08-02,9.56 
2021-08-03,9.29 
2021-08-04,9.19 
2021-08-05,9.52 
2021-08-06,9.59 
2021-08-09,9.59 
2021-08-10,9.68 
2021-08-11,9.64 
2021-08-12,9.80 
2021-08-13,10.09 
2021-08-16,10.12 
2021-08-17,10.26 
2021-08-18,10.69 
2021-08-19,10.69 
2021-08-20,10.63 
2021-08-23,10.82 
2021-08-24,10.62 
2021-08-25,10.35 
2021-08-26,10.35 
2021-08-27,10.26 
2021-08-30,10.27 
2021-08-31,10.55 
2021-09-01,10.54 
2021-09-02,10.76 
2021-09-03,10.76 
2021-09-06,10.88 
2021-09-08,11.12 
2021-09-09,11.18 
2021-09-10,11.11 
2021-09-13,10.97 
2021-09-14,10.99 
2021-09-15,11.10 
2021-09-16,11.11 
2021-09-17,11.14 
2021-09-20,11.08 
2021-09-21,10.82 
2021-09-22,10.71 
2021-09-23,10.90 
2021-09-24,10.99 
2021-09-27,11.07 
2021-09-28,11.14 
2021-09-29,11.09 
2021-09-30,11.17 
2021-10-01,11.02 
2021-10-04,11.01 
2021-10-05,11.13 
2021-10-06,11.02 
2021-10-07,11.10 
2021-10-08,11.10 
2021-10-11,10.91 
2021-10-13,10.92 
2021-10-14,10.96 
2021-10-15,11.06 
2021-10-18,11.15 
2021-10-19,11.57 
2021-10-20,11.65 
2021-10-21,12.14 
2021-10-22,12.14 
2021-10-25,11.97 
2021-10-26,11.99 
2021-10-27,11.94 
2021-10-28,11.94 
2021-10-29,12.25 
2021-11-01,12.25 
2021-11-03,11.88 
2021-11-04,12.01 
2021-11-05,11.89 
2021-11-08,11.79 
2021-11-09,11.56 
2021-11-10,11.52 
2021-11-11,11.52 
2021-11-12,11.58 
2021-11-16,11.68 
2021-11-17,11.79 
2021-11-18,11.80 
2021-11-19,11.74 
2021-11-22,11.86 
2021-11-23,11.66 
2021-11-24,11.64 
2021-11-25,11.77 
2021-11-26,11.71 
2021-11-29,11.60 
2021-11-30,11.41 
2021-12-01,11.46 
2021-12-02,11.34 
2021-12-03,11.07 
2021-12-06,11.07 
2021-12-07,11.00 
2021-12-08,10.85 
2021-12-09,10.72 
2021-12-10,10.52 
2021-12-13,10.59 
2021-12-14,10.56 
2021-12-15,10.57 
2021-12-16,10.67 
2021-12-17,10.81 
2021-12-20,10.67 
2021-12-21,10.57 
2021-12-22,10.24 
2021-12-23,10.63 
2021-12-24,
2021-12-27,10.35 
